路名,交通态势,速度,经度,纬度,编号
峰山路,1,35,120.866638,30.0337563,37
峰山路,1,35,120.867271,30.0319023,37
峰山路,1,35,120.867287,30.0318527,37
峰山路,1,35,120.867439,30.031498,37
峰山路,1,35,120.868347,30.0295467,37
峰山路,1,35,120.869423,30.0272541,37
峰山路,1,35,120.869675,30.0267906,37
峰山路,1,35,120.870331,30.0256882,37
峰山路,1,35,120.871368,30.0239372,37
华维路,1,35,120.886284,30.0371685,38
华维路,1,35,120.885185,30.0408936,38
华维路,1,35,120.884621,30.0427818,38
华维路,1,35,120.884331,30.0438614,38
华维路,1,35,120.884087,30.0446987,38
华维路,1,35,120.883987,30.0450039,38
华维路,1,35,120.883804,30.0454407,38
华维路,1,35,120.883698,30.0456181,38
华维路,1,35,120.883682,30.0456791,38
华维路,1,35,120.883606,30.0458355,38
华维路,1,35,120.883606,30.0458355,39
华维路,1,35,120.883621,30.0456657,39
华维路,1,35,120.883644,30.0456009,39
华维路,1,35,120.883751,30.0454178,39
华维路,1,35,120.883926,30.0449867,39
华维路,1,35,120.884026,30.0446854,39
华维路,1,35,120.88427,30.043848,39
华维路,1,35,120.884567,30.0427685,39
华维路,1,35,120.885185,30.0406933,39
华维路,1,35,120.886223,30.0371685,39
东山路,0,None,120.844261,30.0027962,40
东山路,0,None,120.844231,30.00284,40
东山路,0,None,120.844208,30.0028896,40
东山路,0,None,120.844162,30.0029507,40
东山路,0,None,120.844124,30.0029869,40
东山路,0,None,120.84407,30.0030308,40
东山路,0,None,120.844002,30.0030804,40
东山路,0,None,120.844284,30.0041027,40
东山路,0,None,120.844437,30.0046005,40
东山路,0,None,120.84462,30.005125,40
东山路,0,None,120.84494,30.005743,40
东山路,0,None,120.845215,30.0063381,40
东山路,0,None,120.845375,30.006712,40
东山路,0,None,120.845535,30.0071774,40
东山路,0,None,120.845634,30.0075073,40
东山路,0,None,120.845741,30.0079384,40
东山路,0,None,120.846527,30.011364,40
东山路,0,None,120.847694,30.0165424,40
东山路,0,None,120.848198,30.0184937,40
东山路,0,None,120.848358,30.0192184,40
东山路,0,None,120.848427,30.0197334,40
东山路,0,None,120.848465,30.020174,40
东山路,0,None,120.848503,30.0203342,40
人民中路,0,None,120.862846,30.0124893,41
人民中路,0,None,120.862907,30.0124931,41
人民中路,0,None,120.865799,30.0125961,41
人民中路,0,None,120.86599,30.0126266,41
人民中路,0,None,120.866081,30.0126495,41
人民中路,0,None,120.86615,30.0126705,41
人民中路,0,None,120.871475,30.0146141,41
人民中路,0,None,120.874008,30.0154839,41
人民中路,0,None,120.875168,30.0158844,41
人民中路,0,None,120.875786,30.0160675,41
人民中路,0,None,120.876015,30.0161247,41
人民中路,0,None,120.876572,30.0162449,41
人民中路,0,None,120.876762,30.0162659,41
人民中路,0,None,120.876945,30.0163059,41
人民中路,0,None,120.878685,30.0169907,41
人民中路,0,None,120.879066,30.0170937,41
人民中路,0,None,120.87925,30.0171509,41
人民中路,0,None,120.879517,30.0172577,41
人民中路,0,None,120.879784,30.017374,41
人民中路,0,None,120.881508,30.0183239,41
人民中路,0,None,120.881691,30.0184135,41
人民中路,0,None,120.885368,30.0202274,41
人民中路,0,None,120.885544,30.0203209,41
一号路,0,None,120.848503,30.0203342,42
一号路,0,None,120.84832,30.0203953,42
一号路,0,None,120.843132,30.0221729,42
一号路,0,None,120.840103,30.0232658,42
一号路,0,None,120.837479,30.0242004,42
一号路,0,None,120.833191,30.0257111,42
一号路,0,None,120.833061,30.0257549,42
一号路,0,None,120.832016,30.0261192,42
一号路,0,None,120.831146,30.0264702,42
一号路,0,None,120.830276,30.0268764,42
一号路,0,None,120.829964,30.0270481,42
一号路,0,None,120.829422,30.0273743,42
一号路,0,None,120.828812,30.0277691,42
一号路,0,None,120.827965,30.0283642,42
一号路,0,None,120.825058,30.0304756,42
三环路,0,None,120.860001,30.0377827,43
三环路,0,None,120.860443,30.0378628,43
三环路,0,None,120.860909,30.0379333,43
三环路,0,None,120.864021,30.0382938,43
三环路,0,None,120.865875,30.0385151,43
三环路,0,None,120.867149,30.038662,43
三环路,0,None,120.869194,30.0389061,43
三环路,0,None,120.8713,30.0391235,43
三环路,0,None,120.879074,30.0400486,43
三环路,0,None,120.880905,30.040226,43
三环路,0,None,120.882996,30.0404758,43
三环路,0,None,120.885185,30.0406933,43
三环路,0,None,120.885239,30.0407028,43
三环路,0,None,120.885811,30.04076,43
三环路,0,None,120.886345,30.0407906,43
三环路,0,None,120.886887,30.0408039,43
三环路,0,None,120.887321,30.0407963,43
三环路,0,None,120.887863,30.0407696,43
三环路,0,None,120.888519,30.0407066,43
三环路,0,None,120.889122,30.0406227,43
三环路,0,None,120.889671,30.0405235,43
三环路,0,None,120.890251,30.0403919,43
三环路,0,None,120.890854,30.0402184,43
三环路,0,None,120.891594,30.0399551,43
三环路,0,None,120.891884,30.0398445,43
三环路,0,None,120.891945,30.0398273,43
三环路,0,None,120.892082,30.0397739,43
三环路,0,None,120.892548,30.0395603,43
三环路,0,None,120.892921,30.0393696,43
三环路,0,None,120.895088,30.0382442,43
三环路,0,None,120.895126,30.0382137,43
三环路,0,None,120.895256,30.0383873,44
三环路,0,None,120.895203,30.038414,44
三环路,0,None,120.893051,30.0395336,44
三环路,0,None,120.892693,30.0397205,44
三环路,0,None,120.892197,30.0399475,44
三环路,0,None,120.892036,30.0400143,44
三环路,0,None,120.891983,30.0400352,44
三环路,0,None,120.891716,30.0401459,44
三环路,0,None,120.891342,30.0402794,44
三环路,0,None,120.89093,30.0404129,44
三环路,0,None,120.890335,30.040596,44
三环路,0,None,120.889778,30.0407238,44
三环路,0,None,120.889389,30.0407829,44
三环路,0,None,120.888535,30.0409031,44
三环路,0,None,120.887909,30.0409679,44
三环路,0,None,120.887321,30.0409946,44
三环路,0,None,120.886879,30.0410042,44
三环路,0,None,120.886368,30.0409908,44
三环路,0,None,120.885811,30.0409603,44
三环路,0,None,120.885117,30.0408897,44
三环路,0,None,120.882988,30.0406704,44
三环路,0,None,120.880829,30.0404129,44
三环路,0,None,120.879074,30.0402184,44
三环路,0,None,120.871323,30.0392933,44
三环路,0,None,120.869209,30.0390759,44
三环路,0,None,120.867119,30.0388222,44
三环路,0,None,120.864853,30.0385647,44
三环路,0,None,120.863991,30.0384579,44
三环路,0,None,120.860886,30.0380936,44
三环路,0,None,120.860413,30.038023,44
三环路,0,None,120.859825,30.0379105,44
三环路,0,None,120.859474,30.0378437,44
三环路,0,None,120.859131,30.037756,44
三环路,0,None,120.858673,30.0376186,44
三环路,0,None,120.858208,30.0374489,44
三环路,0,None,120.857727,30.0372486,44
三环路,0,None,120.857117,30.0369549,44
三环路,0,None,120.856613,30.0367069,44
三环路,0,None,120.85598,30.0363235,44
三环路,0,None,120.855469,30.0359459,44
三环路,0,None,120.855034,30.0356007,44
三环路,0,None,120.854576,30.035183,44
三环路,0,None,120.854401,30.035017,44
三环路,0,None,120.854073,30.0346794,44
三环路,0,None,120.853752,30.0342979,44
三环路,0,None,120.853363,30.0337601,44
三环路,0,None,120.853119,30.0334091,44
三环路,0,None,120.852455,30.032177,44
三环路,0,None,120.851326,30.0300713,44
三环路,0,None,120.850616,30.0287209,44
三环路,0,None,120.849419,30.0264492,44
三环路,0,None,120.849159,30.0258884,44
三环路,0,None,120.84906,30.0256348,44
三环路,0,None,120.848854,30.025053,44
三环路,0,None,120.848747,30.0247154,44
三环路,0,None,120.848656,30.024334,44
三环路,0,None,120.848534,30.0235519,44
三环路,0,None,120.848465,30.0227108,44
三环路,0,None,120.84832,30.0203953,44
市民大道,0,None,120.858932,30.0285015,45
市民大道,0,None,120.858963,30.0285473,45
市民大道,0,None,120.859085,30.0287342,45
市民大道,0,None,120.859291,30.028986,45
市民大道,0,None,120.85952,30.0292397,45
市民大道,0,None,120.859894,30.0296001,45
市民大道,0,None,120.860161,30.0298309,45
市民大道,0,None,120.860443,30.0300312,45
市民大道,0,None,120.860916,30.0303459,45
市民大道,0,None,120.861176,30.0305023,45
市民大道,0,None,120.86142,30.0306396,45
市民大道,0,None,120.861633,30.0307465,45
市民大道,0,None,120.86187,30.0308495,45
市民大道,0,None,120.862274,30.0310135,45
市民大道,0,None,120.862701,30.0311508,45
市民大道,0,None,120.862961,30.0312214,45
市民大道,0,None,120.863235,30.0312939,45
市民大道,0,None,120.863487,30.0313416,45
市民大道,0,None,120.863754,30.0313911,45
市民大道,0,None,120.864349,30.0314808,45
市民大道,0,None,120.86731,30.0318584,45
市民大道,0,None,120.870041,30.0321732,45
市民大道,0,None,120.879074,30.033205,45
市民大道,0,None,120.880135,30.0333195,45
市民大道,0,None,120.882492,30.0336037,45
市民大道,0,None,120.883232,30.0336838,45
市民大道,0,None,120.884087,30.0337334,45
市民大道,0,None,120.885841,30.0337334,45
市民大道,0,None,120.887947,30.0337105,45
市民大道,0,None,120.888222,30.0336933,45
市民大道,0,None,120.888588,30.0336361,45
市民大道,0,None,120.888931,30.033556,45
市民大道,0,None,120.889206,30.0334721,45
市民大道,0,None,120.889359,30.0334129,45
市民大道,0,None,120.889572,30.0333157,45
市民大道,0,None,120.891113,30.0325413,45
称山路,0,None,120.863754,30.0313911,46
称山路,0,None,120.863785,30.0314484,46
称山路,0,None,120.863739,30.0316658,46
称山路,0,None,120.863716,30.0317516,46
称山路,0,None,120.863678,30.0318222,46
称山路,0,None,120.862137,30.0342941,46
称山路,0,None,120.861069,30.0359287,46
称山路,0,None,120.860001,30.0377827,46
称山路,0,None,120.859909,30.0379295,46
称山路,0,None,120.857994,30.0410042,46
称山路,0,None,120.856087,30.0440311,46
峰山路,0,None,120.864944,30.0385742,47
峰山路,0,None,120.864799,30.0388889,47
峰山路,0,None,120.864723,30.0391197,47
峰山路,0,None,120.864281,30.0403519,47
峰山路,0,None,120.864037,30.0410709,47
峰山路,0,None,120.86377,30.0418396,47
峰山路,0,None,120.863251,30.043066,47
峰山路,0,None,120.863144,30.0432892,47
峰山路,0,None,120.862984,30.0436001,47
峰山路,0,None,120.86277,30.0439377,47
峰山路,0,None,120.862549,30.0442886,47
峰山路,0,None,120.861992,30.045084,47
峰山路,0,None,120.861656,30.0455742,47
峰山路,0,None,120.861366,30.0459518,47
峰山路,0,None,120.861092,30.0462933,47
峰山路,0,None,120.861008,30.0463905,47
峰山路,0,None,120.860695,30.046711,47
峰山路,0,None,120.860565,30.0468216,47
峰山路,0,None,120.860344,30.0469818,47
